1,14,A1,skyBoss,6320000,TRUE
2,14,A2,skyBoss,6320000,TRUE
3,14,A3,skyBoss,6320000,TRUE
4,14,A4,skyBoss,6320000,TRUE
5,14,A5,skyBoss,6320000,TRUE
6,14,A6,deluxe,4120000,TRUE
7,14,A7,deluxe,4120000,TRUE
8,14,A8,deluxe,4120000,TRUE
9,14,A9,deluxe,4120000,TRUE
10,14,A10,deluxe,4120000,TRUE
11,14,A11,deluxe,4120000,TRUE
12,14,A12,deluxe,4120000,TRUE
13,14,A13,deluxe,4120000,TRUE
14,14,A14,deluxe,4120000,TRUE
15,14,A15,deluxe,4120000,TRUE
16,14,A16,original,2340000,TRUE
17,14,A17,original,2340000,TRUE
18,14,A18,original,2340000,TRUE
19,14,A19,original,2340000,TRUE
20,14,A20,original,2340000,TRUE
21,14,A21,original,2340000,TRUE
22,14,A22,original,2340000,TRUE
23,14,A23,original,2340000,TRUE
24,14,A24,original,2340000,TRUE
25,14,A25,original,2340000,TRUE
26,14,A26,original,2340000,TRUE
27,14,A27,original,2340000,TRUE
28,14,A28,original,2340000,TRUE
29,14,A29,original,2340000,TRUE
30,14,A30,original,2340000,TRUE
31,14,B1,skyBoss,6320000,TRUE
32,14,B2,skyBoss,6320000,TRUE
33,14,B3,skyBoss,6320000,TRUE
34,14,B4,skyBoss,6320000,TRUE
35,14,B5,skyBoss,6320000,TRUE
36,14,B6,deluxe,4120000,TRUE
37,14,B7,deluxe,4120000,TRUE
38,14,B8,deluxe,4120000,TRUE
39,14,B9,deluxe,4120000,TRUE
40,14,B10,deluxe,4120000,TRUE
41,14,B11,deluxe,4120000,TRUE
42,14,B12,deluxe,4120000,TRUE
43,14,B13,deluxe,4120000,TRUE
44,14,B14,deluxe,4120000,TRUE
45,14,B15,deluxe,4120000,TRUE
46,14,B16,original,2340000,TRUE
47,14,B17,original,2340000,TRUE
48,14,B18,original,2340000,TRUE
49,14,B19,original,2340000,TRUE
50,14,B20,original,2340000,TRUE
51,14,B21,original,2340000,TRUE
52,14,B22,original,2340000,TRUE
53,14,B23,original,2340000,TRUE
54,14,B24,original,2340000,TRUE
55,14,B25,original,2340000,TRUE
56,14,B26,original,2340000,TRUE
57,14,B27,original,2340000,TRUE
58,14,B28,original,2340000,TRUE
