1,2,A1,skyBoss,6320000,true
2,2,A2,skyBoss,6320000,true
3,2,A3,skyBoss,6320000,true
4,2,A4,skyBoss,6320000,true
5,2,A5,skyBoss,6320000,true
6,2,A6,deluxe,4120000,true
7,2,A7,deluxe,4120000,true
8,2,A8,deluxe,4120000,true
9,2,A9,deluxe,4120000,true
10,2,A10,deluxe,4120000,true
11,2,A11,deluxe,4120000,true
12,2,A12,deluxe,4120000,true
13,2,A13,deluxe,4120000,true
14,2,A14,deluxe,4120000,true
15,2,A15,deluxe,4120000,true
16,2,A16,original,2340000,true
17,2,A17,original,2340000,true
18,2,A18,original,2340000,true
19,2,A19,original,2340000,true
20,2,A20,original,2340000,true
21,2,A21,original,2340000,true
22,2,A22,original,2340000,true
23,2,A23,original,2340000,true
24,2,A24,original,2340000,true
25,2,A25,original,2340000,true
26,2,A26,original,2340000,true
27,2,A27,original,2340000,true
28,2,A28,original,2340000,true
29,2,A29,original,2340000,true
30,2,A30,original,2340000,true
31,2,B1,skyBoss,6320000,true
32,2,B2,skyBoss,6320000,true
33,2,B3,skyBoss,6320000,true
34,2,B4,skyBoss,6320000,true
35,2,B5,skyBoss,6320000,true
36,2,B6,deluxe,4120000,true
37,2,B7,deluxe,4120000,true
38,2,B8,deluxe,4120000,true
39,2,B9,deluxe,4120000,true
40,2,B10,deluxe,4120000,true
41,2,B11,deluxe,4120000,true
42,2,B12,deluxe,4120000,true
43,2,B13,deluxe,4120000,true
44,2,B14,deluxe,4120000,true
45,2,B15,deluxe,4120000,true
46,2,B16,original,2340000,true
47,2,B17,original,2340000,true
48,2,B18,original,2340000,true
49,2,B19,original,2340000,true
50,2,B20,original,2340000,true
51,2,B21,original,2340000,true
52,2,B22,original,2340000,true
53,2,B23,original,2340000,true
54,2,B24,original,2340000,true
55,2,B25,original,2340000,true
56,2,B26,original,2340000,true
57,2,B27,original,2340000,true
58,2,B28,original,2340000,true
59,2,B29,original,2340000,true
60,2,B30,original,2340000,true
61,2,C1,skyBoss,6320000,true
62,2,C2,skyBoss,6320000,true
63,2,C3,skyBoss,6320000,true
64,2,C4,skyBoss,6320000,true
65,2,C5,skyBoss,6320000,true
66,2,C6,deluxe,4120000,true
67,2,C7,deluxe,4120000,true
68,2,C8,deluxe,4120000,true
69,2,C9,deluxe,4120000,true
70,2,C10,deluxe,4120000,true
71,2,C11,deluxe,4120000,true
72,2,C12,deluxe,4120000,true
73,2,C13,deluxe,4120000,true
74,2,C14,deluxe,4120000,true
75,2,C15,deluxe,4120000,true
76,2,C16,original,2340000,true
77,2,C17,original,2340000,true
78,2,C18,original,2340000,true
79,2,C19,original,2340000,true
80,2,C20,original,2340000,true
81,2,C21,original,2340000,true
82,2,C22,original,2340000,true
83,2,C23,original,2340000,true
84,2,C24,original,2340000,true
85,2,C25,original,2340000,true
86,2,C26,original,2340000,true
87,2,C27,original,2340000,true
88,2,C28,original,2340000,true
89,2,C29,original,2340000,true
90,2,C30,original,2340000,true
91,2,D1,skyBoss,6320000,true
92,2,D2,skyBoss,6320000,true
93,2,D3,skyBoss,6320000,true
94,2,D4,skyBoss,6320000,true
95,2,D5,skyBoss,6320000,true
96,2,D6,deluxe,4120000,true
97,2,D7,deluxe,4120000,true
98,2,D8,deluxe,4120000,true
99,2,D9,deluxe,4120000,true
100,2,D10,deluxe,4120000,true
101,2,D11,deluxe,4120000,true
102,2,D12,deluxe,4120000,true
103,2,D13,deluxe,4120000,true
104,2,D14,deluxe,4120000,true
105,2,D15,deluxe,4120000,true
106,2,D16,original,2340000,true
107,2,D17,original,2340000,true
108,2,D18,original,2340000,true
109,2,D19,original,2340000,true
110,2,D20,original,2340000,true
111,2,D21,original,2340000,true
112,2,D22,original,2340000,true
113,2,D23,original,2340000,true
114,2,D24,original,2340000,true
115,2,D25,original,2340000,true
116,2,D26,original,2340000,true
117,2,D27,original,2340000,true
118,2,D28,original,2340000,true
119,2,D29,original,2340000,true
120,2,D30,original,2340000,true
121,2,E1,skyBoss,6320000,true
122,2,E2,skyBoss,6320000,true
123,2,E3,skyBoss,6320000,true
124,2,E4,skyBoss,6320000,true
125,2,E5,skyBoss,6320000,true
126,2,E6,deluxe,4120000,true
127,2,E7,deluxe,4120000,true
128,2,E8,deluxe,4120000,true
129,2,E9,deluxe,4120000,true
130,2,E10,deluxe,4120000,true
131,2,E11,deluxe,4120000,true
132,2,E12,deluxe,4120000,true
133,2,E13,deluxe,4120000,true
134,2,E14,deluxe,4120000,true
135,2,E15,deluxe,4120000,true
136,2,E16,original,2340000,true
137,2,E17,original,2340000,true
138,2,E18,original,2340000,true
139,2,E19,original,2340000,true
140,2,E20,original,2340000,true
141,2,E21,original,2340000,true
142,2,E22,original,2340000,true
143,2,E23,original,2340000,true
144,2,E24,original,2340000,true
145,2,E25,original,2340000,true
146,2,E26,original,2340000,true
147,2,E27,original,2340000,true
148,2,E28,original,2340000,true
149,2,E29,original,2340000,true
150,2,E30,original,2340000,true
151,2,F1,skyBoss,6320000,true
152,2,F2,skyBoss,6320000,true
153,2,F3,skyBoss,6320000,true
154,2,F4,skyBoss,6320000,true
155,2,F5,skyBoss,6320000,true
156,2,F6,deluxe,4120000,true
157,2,F7,deluxe,4120000,true
158,2,F8,deluxe,4120000,true
159,2,F9,deluxe,4120000,true
160,2,F10,deluxe,4120000,true
161,2,F11,deluxe,4120000,true
162,2,F12,deluxe,4120000,true
163,2,F13,deluxe,4120000,true
164,2,F14,deluxe,4120000,true
165,2,F15,deluxe,4120000,true
166,2,F16,original,2340000,true
167,2,F17,original,2340000,true
168,2,F18,original,2340000,true
169,2,F19,original,2340000,true
170,2,F20,original,2340000,true
171,2,F21,original,2340000,true
172,2,F22,original,2340000,true
173,2,F23,original,2340000,true
174,2,F24,original,2340000,true
175,2,F25,original,2340000,true
176,2,F26,original,2340000,true
177,2,F27,original,2340000,true
178,2,F28,original,2340000,true
179,2,F29,original,2340000,true
180,2,F30,original,2340000,true
181,2,G1,skyBoss,6320000,true
182,2,G2,skyBoss,6320000,true
183,2,G3,skyBoss,6320000,true
184,2,G4,skyBoss,6320000,true
185,2,G5,skyBoss,6320000,true
186,2,G6,deluxe,4120000,true
187,2,G7,deluxe,4120000,true
188,2,G8,deluxe,4120000,true
189,2,G9,deluxe,4120000,true
190,2,G10,deluxe,4120000,true
191,2,G11,deluxe,4120000,true
192,2,G12,deluxe,4120000,true
193,2,G13,deluxe,4120000,true
194,2,G14,deluxe,4120000,true
195,2,G15,deluxe,4120000,true
196,2,G16,original,2340000,true
197,2,G17,original,2340000,true
198,2,G18,original,2340000,true
199,2,G19,original,2340000,true
200,2,G20,original,2340000,true
201,2,G21,original,2340000,true
202,2,G22,original,2340000,true
203,2,G23,original,2340000,true
204,2,G24,original,2340000,true
205,2,G25,original,2340000,true
206,2,G26,original,2340000,true
207,2,G27,original,2340000,true
