1,18,A1,skyBoss,6320000,TRUE
2,18,A2,skyBoss,6320000,TRUE
3,18,A3,skyBoss,6320000,TRUE
4,18,A4,skyBoss,6320000,TRUE
5,18,A5,skyBoss,6320000,TRUE
6,18,A6,deluxe,4120000,TRUE
7,18,A7,deluxe,4120000,TRUE
8,18,A8,deluxe,4120000,TRUE
9,18,A9,deluxe,4120000,TRUE
10,18,A10,deluxe,4120000,TRUE
11,18,A11,deluxe,4120000,TRUE
12,18,A12,deluxe,4120000,TRUE
13,18,A13,deluxe,4120000,TRUE
14,18,A14,deluxe,4120000,TRUE
15,18,A15,deluxe,4120000,TRUE
16,18,A16,original,2340000,TRUE
17,18,A17,original,2340000,TRUE
18,18,A18,original,2340000,TRUE
19,18,A19,original,2340000,TRUE
20,18,A20,original,2340000,TRUE
21,18,A21,original,2340000,TRUE
22,18,A22,original,2340000,TRUE
23,18,A23,original,2340000,TRUE
24,18,A24,original,2340000,TRUE
25,18,A25,original,2340000,TRUE
26,18,A26,original,2340000,TRUE
27,18,A27,original,2340000,TRUE
28,18,A28,original,2340000,TRUE
29,18,A29,original,2340000,TRUE
30,18,A30,original,2340000,TRUE
31,18,B1,skyBoss,6320000,TRUE
32,18,B2,skyBoss,6320000,TRUE
33,18,B3,skyBoss,6320000,TRUE
34,18,B4,skyBoss,6320000,TRUE
35,18,B5,skyBoss,6320000,TRUE
36,18,B6,deluxe,4120000,TRUE
37,18,B7,deluxe,4120000,TRUE
38,18,B8,deluxe,4120000,TRUE
39,18,B9,deluxe,4120000,TRUE
40,18,B10,deluxe,4120000,TRUE
41,18,B11,deluxe,4120000,TRUE
42,18,B12,deluxe,4120000,TRUE
43,18,B13,deluxe,4120000,TRUE
44,18,B14,deluxe,4120000,TRUE
45,18,B15,deluxe,4120000,TRUE
46,18,B16,original,2340000,TRUE
47,18,B17,original,2340000,TRUE
48,18,B18,original,2340000,TRUE
49,18,B19,original,2340000,TRUE
50,18,B20,original,2340000,TRUE
51,18,B21,original,2340000,TRUE
52,18,B22,original,2340000,TRUE
53,18,B23,original,2340000,TRUE
54,18,B24,original,2340000,TRUE
55,18,B25,original,2340000,TRUE
56,18,B26,original,2340000,TRUE
57,18,B27,original,2340000,TRUE
58,18,B28,original,2340000,TRUE
59,18,B29,original,2340000,TRUE
60,18,B30,original,2340000,TRUE
61,18,C1,skyBoss,6320000,TRUE
62,18,C2,skyBoss,6320000,TRUE
63,18,C3,skyBoss,6320000,TRUE
64,18,C4,skyBoss,6320000,TRUE
65,18,C5,skyBoss,6320000,TRUE
66,18,C6,deluxe,4120000,TRUE
67,18,C7,deluxe,4120000,TRUE
68,18,C8,deluxe,4120000,TRUE
69,18,C9,deluxe,4120000,TRUE
70,18,C10,deluxe,4120000,TRUE
