1,17,A1,skyBoss,4692000,TRUE
2,17,A2,skyBoss,4692000,TRUE
3,17,A3,skyBoss,4692000,TRUE
4,17,A4,deluxe,2248000,TRUE
5,17,A5,deluxe,2248000,TRUE
6,17,A6,deluxe,2248000,TRUE
7,17,A7,deluxe,2248000,TRUE
8,17,A8,original,1863000,TRUE
9,17,A9,original,1863000,TRUE
10,17,A10,original,1863000,TRUE
11,17,A11,original,1863000,TRUE
12,17,A12,original,1863000,TRUE
13,17,A13,original,1863000,TRUE
14,17,A14,original,1863000,TRUE
15,17,A15,original,1863000,TRUE
16,17,A16,original,1863000,TRUE
17,17,A17,original,1863000,TRUE
18,17,A18,original,1863000,TRUE
19,17,A19,original,1863000,TRUE
20,17,A20,original,1863000,TRUE
21,17,B1,skyBoss,4692000,TRUE
22,17,B2,skyBoss,4692000,TRUE
23,17,B3,skyBoss,4692000,TRUE
24,17,B4,deluxe,2248000,TRUE
25,17,B5,deluxe,2248000,TRUE
26,17,B6,deluxe,2248000,TRUE
27,17,B7,deluxe,2248000,TRUE
28,17,B8,original,1863000,TRUE
29,17,B9,original,1863000,TRUE
30,17,B10,original,1863000,TRUE
31,17,B11,original,1863000,TRUE
32,17,B12,original,1863000,TRUE
33,17,B13,original,1863000,TRUE
34,17,B14,original,1863000,TRUE
35,17,B15,original,1863000,TRUE
36,17,B16,original,1863000,TRUE
37,17,B17,original,1863000,TRUE
38,17,B18,original,1863000,TRUE
39,17,B19,original,1863000,TRUE
40,17,B20,original,1863000,TRUE
41,17,C1,skyBoss,4692000,TRUE
42,17,C2,skyBoss,4692000,TRUE
43,17,C3,skyBoss,4692000,TRUE
44,17,C4,deluxe,2248000,TRUE
45,17,C5,deluxe,2248000,TRUE
46,17,C6,deluxe,2248000,TRUE
47,17,C7,deluxe,2248000,TRUE
48,17,C8,original,1863000,TRUE
49,17,C9,original,1863000,TRUE
50,17,C10,original,1863000,TRUE
51,17,C11,original,1863000,TRUE
52,17,C12,original,1863000,TRUE
53,17,C13,original,1863000,TRUE
54,17,C14,original,1863000,TRUE
55,17,C15,original,1863000,TRUE
56,17,C16,original,1863000,TRUE
57,17,C17,original,1863000,TRUE
58,17,C18,original,1863000,TRUE
59,17,C19,original,1863000,TRUE
60,17,C20,original,1863000,TRUE
61,17,D1,skyBoss,4692000,TRUE
62,17,D2,skyBoss,4692000,TRUE
63,17,D3,skyBoss,4692000,TRUE
64,17,D4,deluxe,2248000,TRUE
65,17,D5,deluxe,2248000,TRUE
66,17,D6,deluxe,2248000,TRUE
67,17,D7,deluxe,2248000,TRUE
68,17,D8,original,1863000,TRUE
69,17,D9,original,1863000,TRUE
70,17,D10,original,1863000,TRUE
71,17,D11,original,1863000,TRUE
72,17,D12,original,1863000,TRUE
73,17,D13,original,1863000,TRUE
74,17,D14,original,1863000,TRUE
75,17,D15,original,1863000,TRUE
76,17,D16,original,1863000,TRUE
77,17,D17,original,1863000,TRUE
78,17,D18,original,1863000,TRUE
79,17,D19,original,1863000,TRUE
80,17,D20,original,1863000,TRUE
81,17,E1,skyBoss,4692000,TRUE
82,17,E2,skyBoss,4692000,TRUE
83,17,E3,skyBoss,4692000,TRUE
84,17,E4,deluxe,2248000,TRUE
85,17,E5,deluxe,2248000,TRUE
86,17,E6,deluxe,2248000,TRUE
87,17,E7,deluxe,2248000,TRUE
88,17,E8,original,1863000,TRUE
89,17,E9,original,1863000,TRUE
90,17,E10,original,1863000,TRUE
91,17,E11,original,1863000,TRUE
92,17,E12,original,1863000,TRUE
93,17,E13,original,1863000,TRUE
94,17,E14,original,1863000,TRUE
95,17,E15,original,1863000,TRUE
96,17,E16,original,1863000,TRUE
97,17,E17,original,1863000,TRUE
98,17,E18,original,1863000,TRUE
99,17,E19,original,1863000,TRUE
100,17,E20,original,1863000,TRUE
101,17,F1,skyBoss,4692000,TRUE
102,17,F2,skyBoss,4692000,TRUE
103,17,F3,skyBoss,4692000,TRUE
104,17,F4,deluxe,2248000,TRUE
105,17,F5,deluxe,2248000,TRUE
106,17,F6,deluxe,2248000,TRUE
107,17,F7,deluxe,2248000,TRUE
108,17,F8,original,1863000,TRUE
109,17,F9,original,1863000,TRUE
110,17,F10,original,1863000,TRUE
111,17,F11,original,1863000,TRUE
112,17,F12,original,1863000,TRUE
113,17,F13,original,1863000,TRUE
114,17,F14,original,1863000,TRUE
115,17,F15,original,1863000,TRUE
116,17,F16,original,1863000,TRUE
117,17,F17,original,1863000,TRUE
118,17,F18,original,1863000,TRUE
119,17,F19,original,1863000,TRUE
120,17,F20,original,1863000,TRUE
