1,12,A1,skyBoss
2,12,A2,skyBoss
3,12,A3,skyBoss
4,12,A4,skyBoss
5,12,A5,skyBoss
6,12,A6,deluxe
7,12,A7,deluxe
8,12,A8,deluxe
9,12,A9,deluxe
10,12,A10,deluxe
11,12,A11,deluxe
12,12,A12,deluxe
13,12,A13,deluxe
14,12,A14,deluxe
15,12,A15,deluxe
16,12,A16,original
17,12,A17,original
18,12,A18,original
19,12,A19,original
20,12,A20,original
21,12,A21,original
22,12,A22,original
23,12,A23,original
24,12,A24,original
25,12,A25,original
26,12,A26,original
27,12,A27,original
28,12,A28,original
29,12,A29,original
30,12,A30,original
31,12,B1,skyBoss
32,12,B2,skyBoss
33,12,B3,skyBoss
34,12,B4,skyBoss
35,12,B5,skyBoss
36,12,B6,deluxe
37,12,B7,deluxe
38,12,B8,deluxe
39,12,B9,deluxe
40,12,B10,deluxe
41,12,B11,deluxe
42,12,B12,deluxe
43,12,B13,deluxe
44,12,B14,deluxe
45,12,B15,deluxe
46,12,B16,original
47,12,B17,original
48,12,B18,original
49,12,B19,original
50,12,B20,original
51,12,B21,original
52,12,B22,original
53,12,B23,original
54,12,B24,original
55,12,B25,original
56,12,B26,original
57,12,B27,original
58,12,B28,original
59,12,B29,original
60,12,B30,original
61,12,C1,skyBoss
62,12,C2,skyBoss
63,12,C3,skyBoss
64,12,C4,skyBoss
65,12,C5,skyBoss
66,12,C6,deluxe
67,12,C7,deluxe
68,12,C8,deluxe
69,12,C9,deluxe
70,12,C10,deluxe
71,12,C11,deluxe
72,12,C12,deluxe
73,12,C13,deluxe
74,12,C14,deluxe
75,12,C15,deluxe
76,12,C16,original
77,12,C17,original
78,12,C18,original
79,12,C19,original
80,12,C20,original
81,12,C21,original
82,12,C22,original
83,12,C23,original
84,12,C24,original
85,12,C25,original
86,12,C26,original
87,12,C27,original
88,12,C28,original
89,12,C29,original
90,12,C30,original
91,12,D1,skyBoss
92,12,D2,skyBoss
93,12,D3,skyBoss
94,12,D4,skyBoss
95,12,D5,skyBoss
96,12,D6,deluxe
97,12,D7,deluxe
98,12,D8,deluxe
99,12,D9,deluxe
100,12,D10,deluxe
101,12,D11,deluxe
102,12,D12,deluxe
103,12,D13,deluxe
104,12,D14,deluxe
105,12,D15,deluxe
106,12,D16,original
107,12,D17,original
108,12,D18,original
109,12,D19,original
110,12,D20,original
111,12,D21,original
112,12,D22,original
113,12,D23,original
114,12,D24,original
115,12,D25,original
116,12,D26,original
117,12,D27,original
118,12,D28,original
119,12,D29,original
120,12,D30,original
121,12,E1,skyBoss
122,12,E2,skyBoss
123,12,E3,skyBoss
124,12,E4,skyBoss
125,12,E5,skyBoss
126,12,E6,deluxe
127,12,E7,deluxe
128,12,E8,deluxe
129,12,E9,deluxe
130,12,E10,deluxe
131,12,E11,deluxe
132,12,E12,deluxe
133,12,E13,deluxe
134,12,E14,deluxe
135,12,E15,deluxe
136,12,E16,original
137,12,E17,original
138,12,E18,original
139,12,E19,original
140,12,E20,original
141,12,E21,original
142,12,E22,original
143,12,E23,original
144,12,E24,original
145,12,E25,original
146,12,E26,original
147,12,E27,original
148,12,E28,original
149,12,E29,original
150,12,E30,original
151,12,F1,skyBoss
152,12,F2,skyBoss
153,12,F3,skyBoss
154,12,F4,skyBoss
155,12,F5,skyBoss
156,12,F6,deluxe
157,12,F7,deluxe
158,12,F8,deluxe
159,12,F9,deluxe
160,12,F10,deluxe
161,12,F11,deluxe
162,12,F12,deluxe
163,12,F13,deluxe
164,12,F14,deluxe
165,12,F15,deluxe
166,12,F16,original
167,12,F17,original
168,12,F18,original
169,12,F19,original
170,12,F20,original
171,12,F21,original
172,12,F22,original
173,12,F23,original
174,12,F24,original
175,12,F25,original
176,12,F26,original
177,12,F27,original
178,12,F28,original
179,12,F29,original
180,12,F30,original
181,12,G1,skyBoss
182,12,G2,skyBoss
183,12,G3,skyBoss
184,12,G4,skyBoss
185,12,G5,skyBoss
186,12,G6,deluxe
187,12,G7,deluxe
188,12,G8,deluxe
189,12,G9,deluxe
190,12,G10,deluxe
191,12,G11,deluxe
192,12,G12,deluxe
193,12,G13,deluxe
194,12,G14,deluxe
195,12,G15,deluxe
