1,10,A1,skyBoss
2,10,A2,skyBoss
3,10,A3,skyBoss
4,10,A4,skyBoss
5,10,A5,skyBoss
6,10,A6,deluxe
7,10,A7,deluxe
8,10,A8,deluxe
9,10,A9,deluxe
10,10,A10,deluxe
11,10,A11,deluxe
12,10,A12,deluxe
13,10,A13,deluxe
14,10,A14,deluxe
15,10,A15,deluxe
16,10,A16,original
17,10,A17,original
18,10,A18,original
19,10,A19,original
20,10,A20,original
21,10,A21,original
22,10,A22,original
23,10,A23,original
24,10,A24,original
25,10,A25,original
26,10,A26,original
27,10,A27,original
28,10,A28,original
29,10,A29,original
30,10,A30,original
31,10,B1,skyBoss
32,10,B2,skyBoss
33,10,B3,skyBoss
34,10,B4,skyBoss
35,10,B5,skyBoss
36,10,B6,deluxe
37,10,B7,deluxe
38,10,B8,deluxe
39,10,B9,deluxe
40,10,B10,deluxe
41,10,B11,deluxe
42,10,B12,deluxe
43,10,B13,deluxe
44,10,B14,deluxe
45,10,B15,deluxe
46,10,B16,original
47,10,B17,original
48,10,B18,original
49,10,B19,original
50,10,B20,original
51,10,B21,original
52,10,B22,original
53,10,B23,original
54,10,B24,original
55,10,B25,original
56,10,B26,original
57,10,B27,original
58,10,B28,original
59,10,B29,original
60,10,B30,original
61,10,C1,skyBoss
62,10,C2,skyBoss
63,10,C3,skyBoss
64,10,C4,skyBoss
65,10,C5,skyBoss
66,10,C6,deluxe
67,10,C7,deluxe
68,10,C8,deluxe
69,10,C9,deluxe
70,10,C10,deluxe
71,10,C11,deluxe
72,10,C12,deluxe
73,10,C13,deluxe
74,10,C14,deluxe
75,10,C15,deluxe
76,10,C16,original
77,10,C17,original
78,10,C18,original
79,10,C19,original
80,10,C20,original
81,10,C21,original
82,10,C22,original
83,10,C23,original
84,10,C24,original
85,10,C25,original
86,10,C26,original
87,10,C27,original
88,10,C28,original
89,10,C29,original
90,10,C30,original
91,10,D1,skyBoss
92,10,D2,skyBoss
93,10,D3,skyBoss
94,10,D4,skyBoss
95,10,D5,skyBoss
96,10,D6,deluxe
97,10,D7,deluxe
98,10,D8,deluxe
99,10,D9,deluxe
100,10,D10,deluxe
101,10,D11,deluxe
102,10,D12,deluxe
103,10,D13,deluxe
104,10,D14,deluxe
105,10,D15,deluxe
106,10,D16,original
107,10,D17,original
108,10,D18,original
109,10,D19,original
110,10,D20,original
111,10,D21,original
112,10,D22,original
113,10,D23,original
114,10,D24,original
115,10,D25,original
116,10,D26,original
117,10,D27,original
118,10,D28,original
119,10,D29,original
120,10,D30,original
121,10,E1,skyBoss
122,10,E2,skyBoss
123,10,E3,skyBoss
124,10,E4,skyBoss
125,10,E5,skyBoss
126,10,E6,deluxe
127,10,E7,deluxe
128,10,E8,deluxe
129,10,E9,deluxe
130,10,E10,deluxe
131,10,E11,deluxe
132,10,E12,deluxe
133,10,E13,deluxe
134,10,E14,deluxe
135,10,E15,deluxe
136,10,E16,original
137,10,E17,original
138,10,E18,original
139,10,E19,original
140,10,E20,original
141,10,E21,original
142,10,E22,original
143,10,E23,original
144,10,E24,original
145,10,E25,original
146,10,E26,original
147,10,E27,original
148,10,E28,original
149,10,E29,original
150,10,E30,original
151,10,F1,skyBoss
152,10,F2,skyBoss
153,10,F3,skyBoss
154,10,F4,skyBoss
155,10,F5,skyBoss
156,10,F6,deluxe
157,10,F7,deluxe
158,10,F8,deluxe
159,10,F9,deluxe
160,10,F10,deluxe
161,10,F11,deluxe
162,10,F12,deluxe
163,10,F13,deluxe
164,10,F14,deluxe
165,10,F15,deluxe
166,10,F16,original
167,10,F17,original
168,10,F18,original
169,10,F19,original
170,10,F20,original
171,10,F21,original
172,10,F22,original
173,10,F23,original
174,10,F24,original
175,10,F25,original
176,10,F26,original
177,10,F27,original
178,10,F28,original
179,10,F29,original
180,10,F30,original
181,10,G1,skyBoss
182,10,G2,skyBoss
183,10,G3,skyBoss
184,10,G4,skyBoss
185,10,G5,skyBoss
186,10,G6,deluxe
187,10,G7,deluxe
188,10,G8,deluxe
189,10,G9,deluxe
190,10,G10,deluxe
191,10,G11,deluxe
192,10,G12,deluxe
193,10,G13,deluxe
194,10,G14,deluxe
195,10,G15,deluxe
196,10,G16,original
197,10,G17,original
198,10,G18,original
199,10,G19,original
200,10,G20,original
201,10,G21,original
202,10,G22,original
203,10,G23,original
204,10,G24,original
205,10,G25,original
206,10,G26,original
207,10,G27,original
208,10,G28,original
209,10,G29,original
210,10,G30,original
211,10,K1,skyBoss
212,10,K2,skyBoss
213,10,K3,skyBoss
214,10,K4,skyBoss
215,10,K5,skyBoss
