1,19,A1,skyBoss
2,19,A2,skyBoss
3,19,A3,skyBoss
4,19,A4,deluxe
5,19,A5,deluxe
6,19,A6,deluxe
7,19,A7,deluxe
8,19,A8,original
9,19,A9,original
10,19,A10,original
11,19,A11,original
12,19,A12,original
13,19,A13,original
14,19,A14,original
15,19,A15,original
16,19,A16,original
17,19,A17,original
18,19,A18,original
19,19,A19,original
20,19,A20,original
21,19,B1,skyBoss
22,19,B2,skyBoss
23,19,B3,skyBoss
24,19,B4,deluxe
25,19,B5,deluxe
26,19,B6,deluxe
27,19,B7,deluxe
28,19,B8,original
29,19,B9,original
30,19,B10,original
31,19,B11,original
32,19,B12,original
33,19,B13,original
34,19,B14,original
35,19,B15,original
36,19,B16,original
37,19,B17,original
38,19,B18,original
39,19,B19,original
40,19,B20,original
41,19,C1,skyBoss
42,19,C2,skyBoss
43,19,C3,skyBoss
44,19,C4,deluxe
45,19,C5,deluxe
46,19,C6,deluxe
47,19,C7,deluxe
48,19,C8,original
49,19,C9,original
50,19,C10,original
51,19,C11,original
52,19,C12,original
53,19,C13,original
54,19,C14,original
55,19,C15,original
56,19,C16,original
57,19,C17,original
58,19,C18,original
59,19,C19,original
60,19,C20,original
61,19,D1,skyBoss
62,19,D2,skyBoss
63,19,D3,skyBoss
64,19,D4,deluxe
65,19,D5,deluxe
66,19,D6,deluxe
67,19,D7,deluxe
68,19,D8,original
69,19,D9,original
70,19,D10,original
71,19,D11,original
72,19,D12,original
73,19,D13,original
74,19,D14,original
75,19,D15,original
76,19,D16,original
77,19,D17,original
78,19,D18,original
79,19,D19,original
80,19,D20,original
81,19,E1,skyBoss
82,19,E2,skyBoss
83,19,E3,skyBoss
84,19,E4,deluxe
85,19,E5,deluxe
86,19,E6,deluxe
87,19,E7,deluxe
88,19,E8,original
89,19,E9,original
90,19,E10,original
91,19,E11,original
92,19,E12,original
93,19,E13,original
94,19,E14,original
95,19,E15,original
96,19,E16,original
97,19,E17,original
98,19,E18,original
99,19,E19,original
100,19,E20,original
101,19,F1,skyBoss
102,19,F2,skyBoss
103,19,F3,skyBoss
104,19,F4,deluxe
105,19,F5,deluxe
106,19,F6,deluxe
107,19,F7,deluxe
108,19,F8,original
109,19,F9,original
110,19,F10,original
111,19,F11,original
112,19,F12,original
113,19,F13,original
114,19,F14,original
115,19,F15,original
116,19,F16,original
117,19,F17,original
118,19,F18,original
119,19,F19,original
120,19,F20,original
