1,1,A1,skyBoss
2,1,A2,skyBoss
3,1,A3,skyBoss
4,1,A4,deluxe
5,1,A5,deluxe
6,1,A6,deluxe
7,1,A7,deluxe
8,1,A8,original
9,1,A9,original
10,1,A10,original
11,1,A11,original
12,1,A12,original
13,1,A13,original
14,1,A14,original
15,1,A15,original
16,1,A16,original
17,1,A17,original
18,1,A18,original
19,1,A19,original
20,1,A20,original
21,1,B1,skyBoss
22,1,B2,skyBoss
23,1,B3,skyBoss
24,1,B4,deluxe
25,1,B5,deluxe
26,1,B6,deluxe
27,1,B7,deluxe
28,1,B8,original
29,1,B9,original
30,1,B10,original
31,1,B11,original
32,1,B12,original
33,1,B13,original
34,1,B14,original
35,1,B15,original
36,1,B16,original
37,1,B17,original
38,1,B18,original
39,1,B19,original
40,1,B20,original
41,1,C1,skyBoss
42,1,C2,skyBoss
43,1,C3,skyBoss
44,1,C4,deluxe
45,1,C5,deluxe
46,1,C6,deluxe
47,1,C7,deluxe
48,1,C8,original
49,1,C9,original
50,1,C10,original
51,1,C11,original
52,1,C12,original
53,1,C13,original
54,1,C14,original
55,1,C15,original
56,1,C16,original
57,1,C17,original
58,1,C18,original
59,1,C19,original
60,1,C20,original
61,1,D1,skyBoss
62,1,D2,skyBoss
63,1,D3,skyBoss
64,1,D4,deluxe
65,1,D5,deluxe
66,1,D6,deluxe
67,1,D7,deluxe
68,1,D8,original
69,1,D9,original
70,1,D10,original
71,1,D11,original
72,1,D12,original
73,1,D13,original
74,1,D14,original
75,1,D15,original
76,1,D16,original
77,1,D17,original
78,1,D18,original
79,1,D19,original
80,1,D20,original
81,1,E1,skyBoss
82,1,E2,skyBoss
83,1,E3,skyBoss
84,1,E4,deluxe
85,1,E5,deluxe
86,1,E6,deluxe
87,1,E7,deluxe
88,1,E8,original
89,1,E9,original
90,1,E10,original
91,1,E11,original
92,1,E12,original
93,1,E13,original
94,1,E14,original
95,1,E15,original
96,1,E16,original
97,1,E17,original
98,1,E18,original
99,1,E19,original
100,1,E20,original
101,1,F1,skyBoss
102,1,F2,skyBoss
103,1,F3,skyBoss
104,1,F4,deluxe
105,1,F5,deluxe
106,1,F6,deluxe
107,1,F7,deluxe
108,1,F8,original
109,1,F9,original
110,1,F10,original
111,1,F11,original
112,1,F12,original
113,1,F13,original
114,1,F14,original
115,1,F15,original
116,1,F16,original
117,1,F17,original
118,1,F18,original
119,1,F19,original
120,1,F20,original
