1,5,A1,skyBoss
2,5,A2,skyBoss
3,5,A3,skyBoss
4,5,A4,deluxe
5,5,A5,deluxe
6,5,A6,deluxe
7,5,A7,deluxe
8,5,A8,original
9,5,A9,original
10,5,A10,original
11,5,A11,original
12,5,A12,original
13,5,A13,original
14,5,A14,original
15,5,A15,original
16,5,A16,original
17,5,A17,original
18,5,A18,original
19,5,A19,original
20,5,A20,original
21,5,B1,skyBoss
22,5,B2,skyBoss
23,5,B3,skyBoss
24,5,B4,deluxe
25,5,B5,deluxe
26,5,B6,deluxe
27,5,B7,deluxe
28,5,B8,original
29,5,B9,original
30,5,B10,original
31,5,B11,original
32,5,B12,original
33,5,B13,original
34,5,B14,original
35,5,B15,original
36,5,B16,original
37,5,B17,original
38,5,B18,original
39,5,B19,original
40,5,B20,original
41,5,C1,skyBoss
42,5,C2,skyBoss
43,5,C3,skyBoss
44,5,C4,deluxe
45,5,C5,deluxe
46,5,C6,deluxe
47,5,C7,deluxe
48,5,C8,original
49,5,C9,original
50,5,C10,original
51,5,C11,original
52,5,C12,original
53,5,C13,original
54,5,C14,original
55,5,C15,original
56,5,C16,original
57,5,C17,original
58,5,C18,original
59,5,C19,original
60,5,C20,original
61,5,D1,skyBoss
62,5,D2,skyBoss
63,5,D3,skyBoss
64,5,D4,deluxe
65,5,D5,deluxe
66,5,D6,deluxe
67,5,D7,deluxe
68,5,D8,original
69,5,D9,original
70,5,D10,original
71,5,D11,original
72,5,D12,original
73,5,D13,original
74,5,D14,original
75,5,D15,original
76,5,D16,original
77,5,D17,original
78,5,D18,original
79,5,D19,original
80,5,D20,original
81,5,E1,skyBoss
82,5,E2,skyBoss
83,5,E3,skyBoss
84,5,E4,deluxe
85,5,E5,deluxe
86,5,E6,deluxe
87,5,E7,deluxe
88,5,E8,original
89,5,E9,original
90,5,E10,original
91,5,E11,original
92,5,E12,original
93,5,E13,original
94,5,E14,original
95,5,E15,original
96,5,E16,original
97,5,E17,original
98,5,E18,original
99,5,E19,original
100,5,E20,original
101,5,F1,skyBoss
102,5,F2,skyBoss
103,5,F2,skyBoss
104,5,F4,deluxe
105,5,F5,deluxe
106,5,F6,deluxe
107,5,F7,deluxe
108,5,F8,original
109,5,F9,original
110,5,F10,original
111,5,F11,original
112,5,F12,original
113,5,F13,original
114,5,F14,original
115,5,F15,original
116,5,F16,original
117,5,F17,original
118,5,F18,original
119,5,F19,original
120,5,F20,original
