1,18,A1,skyBoss
2,18,A2,skyBoss
3,18,A3,skyBoss
4,18,A4,skyBoss
5,18,A5,skyBoss
6,18,A6,deluxe
7,18,A7,deluxe
8,18,A8,deluxe
9,18,A9,deluxe
10,18,A10,deluxe
11,18,A11,deluxe
12,18,A12,deluxe
13,18,A13,deluxe
14,18,A14,deluxe
15,18,A15,deluxe
16,18,A16,original
17,18,A17,original
18,18,A18,original
19,18,A19,original
20,18,A20,original
21,18,A21,original
22,18,A22,original
23,18,A23,original
24,18,A24,original
25,18,A25,original
26,18,A26,original
27,18,A27,original
28,18,A28,original
29,18,A29,original
30,18,A30,original
31,18,B1,skyBoss
32,18,B2,skyBoss
33,18,B3,skyBoss
34,18,B4,skyBoss
35,18,B5,skyBoss
36,18,B6,deluxe
37,18,B7,deluxe
38,18,B8,deluxe
39,18,B9,deluxe
40,18,B10,deluxe
41,18,B11,deluxe
42,18,B12,deluxe
43,18,B13,deluxe
44,18,B14,deluxe
45,18,B15,deluxe
46,18,B16,original
47,18,B17,original
48,18,B18,original
49,18,B19,original
50,18,B20,original
51,18,B21,original
52,18,B22,original
53,18,B23,original
54,18,B24,original
55,18,B25,original
56,18,B26,original
57,18,B27,original
58,18,B28,original
59,18,B29,original
60,18,B30,original
61,18,C1,skyBoss
62,18,C2,skyBoss
63,18,C3,skyBoss
64,18,C4,skyBoss
65,18,C5,skyBoss
66,18,C6,deluxe
67,18,C7,deluxe
68,18,C8,deluxe
69,18,C9,deluxe
70,18,C10,deluxe
71,18,C11,deluxe
72,18,C12,deluxe
73,18,C13,deluxe
74,18,C14,deluxe
75,18,C15,deluxe
76,18,C16,original
77,18,C17,original
78,18,C18,original
79,18,C19,original
80,18,C20,original
81,18,C21,original
82,18,C22,original
83,18,C23,original
84,18,C24,original
85,18,C25,original
86,18,C26,original
87,18,C27,original
88,18,C28,original
89,18,C29,original
90,18,C30,original
91,18,D1,skyBoss
92,18,D2,skyBoss
93,18,D3,skyBoss
94,18,D4,skyBoss
95,18,D5,skyBoss
96,18,D6,deluxe
97,18,D7,deluxe
98,18,D8,deluxe
99,18,D9,deluxe
100,18,D10,deluxe
101,18,D11,deluxe
102,18,D12,deluxe
103,18,D13,deluxe
104,18,D14,deluxe
105,18,D15,deluxe
106,18,D16,original
107,18,D17,original
108,18,D18,original
109,18,D19,original
110,18,D20,original
111,18,D21,original
112,18,D22,original
113,18,D23,original
114,18,D24,original
115,18,D25,original
116,18,D26,original
117,18,D27,original
118,18,D28,original
119,18,D29,original
120,18,D30,original
121,18,E1,skyBoss
122,18,E2,skyBoss
123,18,E3,skyBoss
124,18,E4,skyBoss
125,18,E5,skyBoss
126,18,E6,deluxe
127,18,E7,deluxe
128,18,E8,deluxe
129,18,E9,deluxe
130,18,E10,deluxe
131,18,E11,deluxe
132,18,E12,deluxe
133,18,E13,deluxe
134,18,E14,deluxe
135,18,E15,deluxe
136,18,E16,original
137,18,E17,original
138,18,E18,original
139,18,E19,original
140,18,E20,original
141,18,E21,original
142,18,E22,original
143,18,E23,original
144,18,E24,original
145,18,E25,original
146,18,E26,original
147,18,E27,original
148,18,E28,original
149,18,E29,original
150,18,E30,original
151,18,F1,skyBoss
152,18,F2,skyBoss
153,18,F3,skyBoss
154,18,F4,skyBoss
155,18,F5,skyBoss
156,18,F6,deluxe
157,18,F7,deluxe
158,18,F8,deluxe
159,18,F9,deluxe
160,18,F10,deluxe
161,18,F11,deluxe
162,18,F12,deluxe
163,18,F13,deluxe
164,18,F14,deluxe
165,18,F15,deluxe
166,18,F16,original
167,18,F17,original
168,18,F18,original
169,18,F19,original
170,18,F20,original
171,18,F21,original
172,18,F22,original
173,18,F23,original
174,18,F24,original
175,18,F25,original
176,18,F26,original
177,18,F27,original
178,18,F28,original
179,18,F29,original
180,18,F30,original
181,18,G1,skyBoss
182,18,G2,skyBoss
183,18,G3,skyBoss
184,18,G4,skyBoss
185,18,G5,skyBoss
186,18,G6,deluxe
187,18,G7,deluxe
188,18,G8,deluxe
189,18,G9,deluxe
190,18,G10,deluxe
191,18,G11,deluxe
192,18,G12,deluxe
193,18,G13,deluxe
194,18,G14,deluxe
195,18,G15,deluxe
196,18,G16,original
197,18,G17,original
198,18,G18,original
199,18,G19,original
200,18,G20,original
201,18,G21,original
202,18,G22,original
203,18,G23,original
204,18,G24,original
205,18,G25,original
206,18,G26,original
207,18,G27,original
208,18,G28,original
209,18,G29,original
210,18,G30,original
211,18,K1,skyBoss
212,18,K2,skyBoss
213,18,K3,skyBoss
214,18,K4,skyBoss
215,18,K5,skyBoss
216,18,K6,deluxe
217,18,K7,deluxe
218,18,K8,deluxe
219,18,K9,deluxe
220,18,K10,deluxe
221,18,K11,deluxe
222,18,K12,deluxe
223,18,K13,deluxe
224,18,K14,deluxe
225,18,K15,deluxe
226,18,K16,original
227,18,K17,original
228,18,K18,original
229,18,K19,original
230,18,K20,original
231,18,K21,original
232,18,K22,original
233,18,K23,original
234,18,K24,original
235,18,K25,original
236,18,K26,original
237,18,K27,original
238,18,K28,original
239,18,K29,original
240,18,K30,original
241,18,H1,skyBoss
242,18,H2,skyBoss
243,18,H3,skyBoss
244,18,H4,skyBoss
245,18,H5,skyBoss
246,18,H6,deluxe
247,18,H7,deluxe
248,18,H8,deluxe
249,18,H9,deluxe
250,18,H10,deluxe
251,18,H11,deluxe
252,18,H12,deluxe
253,18,H13,deluxe
254,18,H14,deluxe
255,18,H15,deluxe
256,18,H16,original
257,18,H17,original
258,18,H18,original
259,18,H19,original
260,18,H20,original
261,18,H21,original
262,18,H22,original
263,18,H23,original
264,18,H24,original
265,18,H25,original
266,18,H26,original
267,18,H27,original
268,18,H28,original
269,18,H29,original
270,18,H30,original
